gene_id,gene_name,gene_length,twoD_1,twoD_2,twoD_3,twoD_4,dynamic_2,dynamic_3,dynamic_4,dynamic_5,static_1,static_2,static_4,static_5
ENSBTAG00000012059,MVD,1789,0,9,10,51,5,25,2,17,12,13,13,6
ENSBTAG00000017528,SNAI3,2865,0,1,0,18,0,0,7,5,0,0,0,3
ENSBTAG00000020943,CTU2,2510,24,47,34,60,20,10,9,9,18,0,11,21
ENSBTAG00000020942,RNF166,1680,16,335,179,64,98,21,397,88,145,124,111,187
ENSBTAG00000020944,PIEZO1,8917,176,213,108,64,152,335,306,237,68,260,61,140
ENSBTAG00000044808,bta-mir-2327,70,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000000638,CDT1,2128,18,64,38,9,24,29,14,16,1,16,59,25
ENSBTAG00000000639,APRT,976,79,222,77,53,455,1512,23,211,115,3,121,508
ENSBTAG00000004568,GALNS,2437,0,8,2,0,7,31,3,28,4,10,2,7
ENSBTAG00000019184,TRAPPC2L,1996,110,168,98,142,142,303,12,97,102,43,105,152
ENSBTAG00000023752,NA,936,2380,18351,2832,1299,5813,6504,2462,2880,2283,1224,15927,13281
ENSBTAG00000010927,CBFA2T3,2519,0,12,4,0,6,0,2,10,1,10,9,2
ENSBTAG00000015968,ACSF3,2689,0,7,0,0,0,9,0,0,0,0,0,1
ENSBTAG00000011530,CDH15,3247,1,14,12,0,3,0,6,0,2,0,5,13
ENSBTAG00000011533,SLC22A31,1942,0,7,2,0,1,0,1,0,0,0,0,2
ENSBTAG00000016006,ANKRD11,9272,417,326,68,47,188,636,319,235,224,549,162,152
ENSBTAG00000012041,SPG7,2551,19,42,19,21,52,43,27,17,10,8,15,56
ENSBTAG00000012044,RPL13,927,446,1524,1060,833,1758,8706,208,2497,671,533,753,2516
ENSBTAG00000042786,RF00324,82,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000012215,CPNE7,2214,16,51,18,0,23,10,30,0,5,6,6,6
ENSBTAG00000054975,NA,435,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000033326,DPEP1,2180,0,0,1,0,0,1,15,0,0,0,10,4
ENSBTAG00000033331,CHMP1A,2160,71,168,165,153,89,224,73,125,58,76,48,99
ENSBTAG00000052192,NA,1526,89,76,136,62,19,36,19,8,43,16,84,48
ENSBTAG00000033333,CDK10,2086,0,11,25,0,0,29,0,3,5,4,0,1
ENSBTAG00000033334,SPATA2L,2550,0,22,6,4,17,27,4,10,0,0,2,7
ENSBTAG00000021165,VPS9D1,2760,36,88,45,31,24,5,12,16,24,13,27,72
ENSBTAG00000001904,ZNF276,1812,1,1,4,0,13,6,2,6,1,2,12,3
ENSBTAG00000001906,FANCA,4884,14,8,6,47,28,0,5,22,9,19,9,11
ENSBTAG00000040356,SPIRE2,2698,33,47,44,19,16,54,15,27,40,13,14,31
ENSBTAG00000012102,TCF25,4650,89,260,81,62,194,546,216,196,140,129,40,163
ENSBTAG00000023731,MC1R,1751,0,0,0,0,0,0,0,0,1,0,0,0
ENSBTAG00000023730,TUBB3,1831,2085,2832,514,1087,1587,1713,2448,1599,732,1902,1228,1555
ENSBTAG00000039014,DEF8,3972,7,3,27,3,15,37,3,4,31,0,8,13
ENSBTAG00000038051,NA,2328,0,0,0,0,9,23,0,1,0,0,0,0
ENSBTAG00000020318,DBNDD1,1839,3,7,12,1,14,2,3,4,2,3,19,2
ENSBTAG00000007096,GAS8,5574,17,21,22,30,20,46,10,7,25,4,8,46
ENSBTAG00000055124,NA,1092,0,19,26,23,17,56,1,4,0,0,12,52
ENSBTAG00000029640,RF00003,154,0,0,0,4,0,4,0,0,0,0,0,0
ENSBTAG00000033441,SHCBP1,2468,14528,4282,4420,7190,2911,3814,4531,4424,10827,4853,9185,4970
ENSBTAG00000025283,NA,531,0,0,0,0,0,2,0,0,0,0,0,2
ENSBTAG00000002493,VPS35,3200,2339,1465,860,1634,832,1908,1903,1973,2241,2587,1766,1334
ENSBTAG00000001872,ORC6,1215,12277,3917,7666,8829,4446,2816,3466,3724,10962,3561,12272,6308
ENSBTAG00000014818,MYLK3,4697,117,210,265,405,94,234,271,172,179,113,383,251
ENSBTAG00000003503,C18H16orf87,836,1563,1074,673,942,1065,837,558,688,1063,616,1142,1667
ENSBTAG00000042430,RF00614,130,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000002980,GPT2,4024,1,41,9,2,12,0,10,4,0,6,5,27
ENSBTAG00000003757,DNAJA2,1962,1393,1076,1067,1810,971,1379,1157,1287,1541,1368,1193,1022
ENSBTAG00000054464,NA,222,0,1,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000004817,NA,519,3,8,19,16,8,39,6,12,6,9,10,20
ENSBTAG00000053070,NA,1224,3,0,7,8,0,0,7,4,10,10,7,3
ENSBTAG00000014370,NETO2,1987,761,252,163,579,319,481,508,577,418,399,207,166
ENSBTAG00000053690,NA,219,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000004805,ITFG1,3034,635,606,299,693,375,1559,305,541,751,301,894,503
ENSBTAG00000052618,RF00026,107,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000004806,PHKB,3797,394,120,95,328,106,232,92,149,299,163,129,98
ENSBTAG00000048411,NA,598,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000044191,ABCC12,4068,0,0,5,0,0,0,0,0,0,0,0,0
ENSBTAG00000010858,ABCC11,4107,126,30,84,24,44,2,33,41,207,45,96,43
ENSBTAG00000010867,LONP2,3266,298,175,554,652,407,202,311,309,656,251,544,298
ENSBTAG00000010868,SIAH1,2582,421,147,445,817,308,821,818,697,638,794,353,168
ENSBTAG00000019938,N4BP1,4491,133,98,70,45,91,328,145,132,79,106,32,77
ENSBTAG00000050047,NA,1236,0,5,17,0,2,1,0,0,1,0,0,4
ENSBTAG00000015194,CBLN1,1225,0,14,1,1,0,0,6,0,4,10,0,4
ENSBTAG00000050940,NA,1255,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000008720,C18H16orf78,1111,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000017397,ZNF423,5272,56,37,28,0,8,43,17,23,0,1,14,26
ENSBTAG00000051062,NA,258,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000052469,NA,501,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000005535,NA,1146,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000033078,CNEP1R1,1832,19449,6380,7988,11800,3823,6606,3795,5475,8262,2503,13113,8856
ENSBTAG00000016640,HEATR3,2880,211,134,67,190,170,462,187,174,184,91,181,164
ENSBTAG00000045104,RF01210,105,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000007942,TENT4B,2483,461,170,194,212,264,94,238,239,391,362,317,104
ENSBTAG00000042433,RF00494,82,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000042439,RF00493,70,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000006208,ADCY7,7310,119,96,109,33,91,65,87,78,88,49,96,122
ENSBTAG00000021575,BRD7,2345,11889,2841,2957,4510,3535,4085,4171,4788,7879,5464,5600,2806
ENSBTAG00000012295,NKD1,4731,1,9,6,7,6,5,10,3,8,19,13,5
ENSBTAG00000003961,SNX20,2998,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000020936,NOD2,5290,6,0,4,0,0,0,0,0,0,0,0,0
ENSBTAG00000006291,CYLD,3493,108,129,81,106,61,47,142,64,148,128,248,157
ENSBTAG00000028470,RF00001,117,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000008544,SALL1,3951,5,2,1,0,0,0,7,0,2,3,0,6
ENSBTAG00000048588,NA,2033,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000051871,NA,1104,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000052877,NA,248,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000000418,TOX3,2373,1470,2079,585,319,1230,750,654,803,1211,1470,1099,1445
ENSBTAG00000044597,RF00001,108,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000049705,NA,192,0,0,0,0,0,0,0,0,0,1,0,0
ENSBTAG00000002287,CHD9,11958,109,106,63,97,183,909,37,150,194,156,153,101
ENSBTAG00000016243,RBL2,5006,681,387,440,596,364,451,490,546,528,517,760,417
ENSBTAG00000016250,AKTIP,2532,7734,4202,3391,3377,2500,1841,4309,2992,7048,3486,8190,3954
ENSBTAG00000012499,RPGRIP1L,7580,1703,1069,1259,1470,969,963,1077,886,1509,1107,1682,1178
ENSBTAG00000012501,FTO,4044,256,317,239,346,252,884,71,226,294,227,424,369
ENSBTAG00000042096,RF00619,125,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000032615,RF00001,114,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000012083,IRX3,2398,7,1,1,0,6,2,5,8,2,2,7,2
ENSBTAG00000050178,NA,237,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000054639,NA,2610,0,0,0,0,0,0,0,0,0,0,0,3
ENSBTAG00000004838,IRX5,2620,49,22,4,29,14,71,30,48,2,17,1,9
ENSBTAG00000016407,IRX6,2327,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000019267,MMP2,3253,0,0,0,0,9,1,0,1,1,0,0,0
ENSBTAG00000019272,LPCAT2,2584,714,529,434,335,197,387,257,304,494,333,736,453
ENSBTAG00000051128,RF00026,107,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000003353,SLC6A2,8081,0,25,17,8,18,2,31,4,4,19,6,5
ENSBTAG00000032702,NA,633,0,0,0,0,0,1,0,0,0,0,0,0
ENSBTAG00000011021,CES1,2885,0,0,6,0,0,0,0,0,0,0,0,0
ENSBTAG00000001851,NA,2031,0,24,78,40,24,1,28,11,64,30,10,13
ENSBTAG00000054808,MT1A,1714,42,125,88,168,203,4174,64,644,201,44,87,406
ENSBTAG00000038706,MT1E,1589,68,97,69,134,155,1672,2,62,137,10,52,354
ENSBTAG00000001595,MT1E,453,17,75,57,46,127,840,7,131,81,7,12,162
ENSBTAG00000023659,MT2A,586,106,117,82,106,310,4360,39,919,134,51,117,525
ENSBTAG00000016886,MT3,771,770,763,2122,1770,550,683,227,247,1266,1299,569,1072
ENSBTAG00000049147,NA,1032,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000049538,NA,1017,17,5,1,0,2,0,17,7,0,0,0,0
ENSBTAG00000015084,MT4,416,67,76,414,182,264,108,49,198,328,105,269,546
ENSBTAG00000014923,BBS2,2827,7111,7486,5291,7267,6061,4172,6587,5702,8948,6053,9717,7275
ENSBTAG00000001171,OGFOD1,2288,421,461,847,1174,186,871,153,306,705,359,374,440
ENSBTAG00000055230,RF00026,107,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000010207,NUDT21,1059,879,1110,1144,663,700,1119,733,671,1000,602,1085,1048
ENSBTAG00000003798,AMFR,3567,7376,1982,2577,4252,3029,4402,4713,5707,4487,6184,3009,1603
ENSBTAG00000003794,GNAO1,4600,88,206,54,72,51,127,76,127,28,101,49,130
ENSBTAG00000011164,CES5A,1731,0,0,0,0,0,0,0,5,0,2,0,0
ENSBTAG00000001852,BREH1,1966,0,0,1,0,7,0,0,1,12,0,7,2
ENSBTAG00000053753,NA,807,19,10,15,10,17,9,11,7,5,11,3,21
ENSBTAG00000006611,NUP93,3294,1088,1868,814,836,1417,1142,1441,1519,1071,1522,1243,1365
ENSBTAG00000029938,MIR138-2,110,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000006630,SLC12A3,3502,0,22,40,25,4,6,0,0,7,1,2,3
ENSBTAG00000016896,HERPUD1,2731,233,430,161,111,197,1933,351,401,189,351,413,457
ENSBTAG00000044215,bta-mir-2285g-1,61,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000005413,NLRC5,5846,0,27,7,0,29,8,0,5,0,0,0,1
ENSBTAG00000050461,bta-mir-2285n-3,76,1,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000002233,CPNE2,2127,130,120,74,121,64,34,144,149,21,132,60,76
ENSBTAG00000002242,FAM192A,1522,2458,2805,4014,2373,982,2667,1189,793,2898,1707,2621,2272
ENSBTAG00000004842,RSPRY1,3503,3132,2250,700,1024,1235,1237,690,987,1888,1206,3352,2081
ENSBTAG00000004844,ARL2BP,1636,500,1157,629,694,463,1179,867,763,671,847,1144,812
ENSBTAG00000011700,PLLP,1510,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000024889,HSBP1,402,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000017718,CCL22,2086,0,0,0,0,0,0,6,2,0,0,0,0
ENSBTAG00000024869,CX3CL1,3396,0,0,0,0,0,0,1,0,0,0,0,0
ENSBTAG00000001191,CCL17,624,38,56,94,8,141,54,29,31,40,29,67,146
ENSBTAG00000001854,CIAPIN1,2692,549,2097,1390,310,1228,2112,658,550,648,380,2016,1859
ENSBTAG00000001855,COQ9,1603,12,43,29,6,34,62,5,22,22,2,5,23
ENSBTAG00000001856,POLR2C,1724,2677,4954,3157,665,3930,2427,2778,1892,2702,1595,5285,6360
ENSBTAG00000001857,DOK4,2770,29,161,71,39,110,184,129,191,10,59,75,84
ENSBTAG00000000462,CCDC102A,2837,1,7,0,0,0,0,0,0,0,0,0,7
ENSBTAG00000005170,ADGRG5,4920,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000038141,ADGRG1,4546,36,38,16,3,9,28,7,9,8,16,0,25
ENSBTAG00000006221,ADGRG3,4668,8,47,32,43,1,2,14,19,6,23,31,20
ENSBTAG00000008005,DRC7,2863,1094,2216,6321,4328,1699,2375,777,734,2004,1537,1782,2084
ENSBTAG00000001848,KATNB1,4789,256,332,156,87,258,224,362,320,104,227,182,186
ENSBTAG00000007181,KIFC3,3844,40,252,219,95,188,424,166,299,56,140,118,225
ENSBTAG00000005702,CNGB1,4594,0,3,1,1,0,0,2,1,0,0,0,0
ENSBTAG00000012785,TEPP,976,0,0,4,0,0,0,1,0,0,0,0,0
ENSBTAG00000045572,ZNF319,1983,1,17,21,0,6,3,2,3,12,0,1,0
ENSBTAG00000015758,USB1,1857,995,3287,1658,554,2075,1937,2223,1551,959,1269,2019,3169
ENSBTAG00000012919,MMP15,3613,0,11,7,2,24,12,8,3,2,4,3,9
ENSBTAG00000013874,CFAP20,1522,3905,4644,6124,4742,5006,3550,6105,3853,6079,4551,7361,3693
ENSBTAG00000013784,CSNK2A2,1814,332,111,113,238,125,113,137,211,229,184,244,131
ENSBTAG00000014144,CCDC113,1869,1,0,2,1,0,0,0,0,0,0,0,0
ENSBTAG00000014147,PRSS54,1494,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000043897,RF00026,101,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000009363,GINS3,2059,2126,1356,1131,1038,1336,815,1097,1018,1762,1186,1674,1487
ENSBTAG00000003894,NDRG4,4032,27,55,121,78,18,258,32,107,19,74,44,46
ENSBTAG00000020781,SETD6,3362,29,53,65,20,49,152,51,70,19,34,44,48
ENSBTAG00000020782,CNOT1,8091,396,300,304,809,238,812,213,250,206,379,387,229
ENSBTAG00000043528,RF00404,139,0,0,0,0,0,0,0,2,0,0,0,0
ENSBTAG00000043192,RF00407,136,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000052133,RF00598,134,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000007170,SLC38A7,3541,0,20,18,27,6,0,39,12,11,2,1,18
ENSBTAG00000007172,GOT2,2343,3413,6424,2061,1443,3833,4293,3030,2241,2196,4449,3547,5106
ENSBTAG00000051834,NA,411,7,6,3,1,1,2,0,0,8,3,4,2
ENSBTAG00000048845,bta-mir-2285n-4,86,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000042756,RF00015,154,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000050240,NA,645,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000022783,CDH8,3445,0,2,0,66,41,127,1,7,0,0,0,3
ENSBTAG00000042598,RF00425,129,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000032092,CDH11,3871,38,6,0,0,7,61,1,23,0,0,10,9
ENSBTAG00000050600,RF00026,107,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000007421,CDH5,4287,0,0,0,0,1,2,0,0,0,1,0,1
ENSBTAG00000009762,BEAN1,2489,2,3,11,1,0,1,0,0,1,0,0,0
ENSBTAG00000005152,NA,2986,450,376,385,293,247,217,260,212,396,112,378,323
ENSBTAG00000049507,NA,1607,0,0,0,0,0,0,0,0,0,0,0,2
ENSBTAG00000038858,CKLF,450,7,14,54,20,10,7,8,6,20,14,17,23
ENSBTAG00000054171,NA,399,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000054627,NA,966,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000032576,CMTM2,1019,0,2,12,0,3,10,0,5,0,9,2,4
ENSBTAG00000054188,CMTM3,3695,385,333,287,233,418,1057,760,893,334,760,257,301
ENSBTAG00000001104,CMTM4,1257,126,202,79,44,131,288,372,252,112,310,168,113
ENSBTAG00000000458,DYNC1LI2,2609,266,901,171,46,383,1456,438,337,195,404,417,770
ENSBTAG00000016438,TERB1,2187,5275,1727,1253,2681,986,924,895,1219,3392,2476,3519,1609
ENSBTAG00000010132,NAE1,2140,23150,7157,6648,9489,4806,4611,6169,6584,16725,4746,12889,7946
ENSBTAG00000049893,NA,1656,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000020889,CA7,1966,37,26,4,7,4,5,3,5,13,1,31,27
ENSBTAG00000046708,PDP2,1596,31,13,5,0,24,17,7,9,0,3,6,3
ENSBTAG00000009585,CDH16,2927,0,0,11,0,2,0,1,0,0,0,0,0
ENSBTAG00000013929,RRAD,1485,0,1,0,0,32,53,0,31,0,0,1,11
ENSBTAG00000013931,CIAO2B,1189,1250,1452,1498,2029,970,2462,360,490,1264,314,1435,1674
ENSBTAG00000005093,CES2,2021,0,0,1,1,0,0,0,0,0,0,0,0
ENSBTAG00000040413,CES3,2167,0,0,3,0,0,0,0,0,0,0,0,0
ENSBTAG00000038325,CES4A,2542,0,0,35,58,2,21,3,0,0,6,0,8
ENSBTAG00000016103,CBFB,1150,204,147,135,233,158,279,129,130,265,101,258,172
ENSBTAG00000005058,C18H16orf70,3120,25,148,204,134,102,57,107,114,66,55,86,176
ENSBTAG00000049665,B3GNT9,2586,4,4,5,8,6,0,2,38,0,5,13,17
ENSBTAG00000012642,TRADD,1530,2,43,23,0,47,43,9,57,0,0,1,34
ENSBTAG00000023632,FBXL8,2012,10,3,2,0,0,0,2,2,0,3,7,17
ENSBTAG00000003514,HSF4,1709,1,0,1,0,0,0,0,0,0,0,3,0
ENSBTAG00000003519,NOL3,1659,15,16,5,3,21,66,8,30,3,1,10,48
ENSBTAG00000003521,KIAA0895L,1765,0,3,0,0,7,16,0,1,0,2,0,4
ENSBTAG00000012035,EXOC3L1,2654,49,139,582,288,81,156,24,22,87,29,113,122
ENSBTAG00000012063,E2F4,2037,608,874,431,336,859,716,1004,825,287,537,438,697
ENSBTAG00000001286,ELMO3,2524,0,1,2,0,0,0,5,6,0,0,0,2
ENSBTAG00000001287,NA,1866,1,24,33,11,27,30,10,3,0,10,16,34
ENSBTAG00000002327,TMEM208,756,544,466,505,295,345,675,181,150,721,54,426,647
ENSBTAG00000032427,FHOD1,3916,3,18,33,13,14,13,11,14,14,15,5,5
ENSBTAG00000039190,SLC9A5,3663,0,3,1,12,9,1,3,2,0,0,0,2
ENSBTAG00000021570,PLEKHG4,3426,33,64,37,0,40,27,110,71,12,55,19,34
ENSBTAG00000032396,KCTD19,2971,5,29,26,12,11,14,54,36,13,34,6,15
ENSBTAG00000001838,LRRC36,3138,17,17,77,116,9,115,6,11,18,35,15,15
ENSBTAG00000046690,NA,666,0,0,2,0,5,1,1,1,2,2,0,1
ENSBTAG00000019822,TPPP3,1766,290,818,287,178,216,356,113,97,176,131,551,351
ENSBTAG00000038134,ZDHHC1,2135,16,90,70,0,3,69,13,18,26,0,7,62
ENSBTAG00000005685,HSD11B2,2012,26,149,61,34,113,15,93,65,33,54,120,235
ENSBTAG00000014553,ATP6V0D1,2043,227,848,519,206,452,1097,159,320,235,141,470,711
ENSBTAG00000014556,AGRP,405,0,24,5,9,0,0,1,1,21,0,2,11
ENSBTAG00000049049,NA,860,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000008860,RIPOR1,4419,21,89,70,38,67,155,87,45,47,58,68,76
ENSBTAG00000013757,CTCF,3541,1340,784,605,805,570,1245,971,819,751,1382,721,687
ENSBTAG00000018900,CARMIL2,3648,15,99,97,63,17,12,30,24,14,57,11,45
ENSBTAG00000018903,ACD,1775,253,2425,499,220,585,405,397,268,160,163,1120,1386
ENSBTAG00000023734,PARD6A,1340,9,31,27,40,3,0,17,9,2,0,5,10
ENSBTAG00000018904,ENKD1,1364,35,112,79,125,23,55,24,2,19,6,35,55
ENSBTAG00000018906,C18H16orf86,1074,0,0,0,0,1,0,0,0,0,0,0,0
ENSBTAG00000018908,GFOD2,2017,10,46,15,8,8,70,19,3,15,10,17,24
ENSBTAG00000032763,RANBP10,1892,0,7,16,0,2,1,5,3,0,4,4,0
ENSBTAG00000006387,TSNAXIP1,3237,0,0,2,7,0,0,0,0,0,0,0,0
ENSBTAG00000006404,CENPT,2069,59,405,175,174,140,122,152,118,56,140,167,276
ENSBTAG00000006411,THAP11,2951,318,266,432,620,270,499,296,255,215,302,195,156
ENSBTAG00000006414,NUTF2,1241,5239,7909,5266,5443,4847,5064,1950,2056,3289,1215,6234,7719
ENSBTAG00000006417,EDC4,4845,178,187,199,297,232,126,262,174,118,214,134,144
ENSBTAG00000053192,NRN1L,489,7,25,12,2,0,0,5,18,12,0,5,1
ENSBTAG00000018037,PSKH1,3410,2,81,73,27,71,165,75,97,1,96,18,74
ENSBTAG00000018040,PSMB10,1207,71,69,26,161,325,570,5,87,38,31,100,110
ENSBTAG00000018043,LCAT,1357,0,16,2,0,20,67,0,8,7,0,0,22
ENSBTAG00000018045,SLC12A4,3781,5,19,0,42,47,186,0,49,1,1,0,9
ENSBTAG00000002824,DPEP3,1416,0,0,3,0,0,0,0,0,0,0,0,0
ENSBTAG00000039426,DPEP2,2128,0,1,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000004290,DDX28,1833,60,75,234,306,20,138,31,60,25,55,35,48
ENSBTAG00000014644,DUS2,3846,40,5,13,0,0,38,0,16,57,9,24,10
ENSBTAG00000004368,NFATC3,4054,469,407,99,112,301,528,306,297,214,415,284,158
ENSBTAG00000042313,RF00026,108,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000004375,ESRP2,2623,0,0,2,0,3,0,0,1,0,0,4,0
ENSBTAG00000007512,PLA2G15,3512,12,73,44,66,46,24,54,38,43,40,12,61
ENSBTAG00000012112,SLC7A6,5488,323,413,300,402,224,231,350,244,301,335,246,407
ENSBTAG00000009636,SLC7A6OS,1559,288,372,322,316,288,569,433,480,401,274,454,406
ENSBTAG00000009638,PRMT7,2347,33,240,186,116,39,83,54,55,21,13,94,86
ENSBTAG00000043719,RF00413,128,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000009639,SMPD3,3630,0,0,0,0,0,1,0,0,0,0,0,0
ENSBTAG00000053572,NA,412,19,1,12,0,1,0,0,0,1,0,5,0
ENSBTAG00000054799,NA,282,0,0,0,0,0,1,0,0,0,0,0,0
ENSBTAG00000007488,ZFP90,1752,1230,448,398,940,363,579,234,250,708,470,756,541
ENSBTAG00000053442,NA,1026,52,21,16,66,99,376,3,13,44,0,52,24
ENSBTAG00000033248,CDH3,4750,2522,6484,2315,1422,3862,2530,3847,2733,2186,3064,2647,4845
ENSBTAG00000015991,CDH1,4457,2348,747,1122,1602,998,1819,1894,1876,3862,4053,780,608
ENSBTAG00000013941,TANGO6,3895,192,243,305,264,156,216,196,144,221,168,149,165
ENSBTAG00000050602,HAS3,4267,716,347,596,400,432,182,479,570,471,522,617,296
ENSBTAG00000001698,CHTF8,2910,109,94,68,36,74,334,89,181,46,166,30,65
ENSBTAG00000006347,UTP4,2462,741,992,247,148,412,481,127,193,301,225,820,932
ENSBTAG00000001654,SNTB2,2707,1644,2529,1699,535,3402,1499,2132,1342,1434,2085,1923,4100
ENSBTAG00000001659,VPS4A,2406,74,215,96,86,52,146,50,36,31,35,51,104
ENSBTAG00000001663,PDF,1133,0,9,10,38,0,39,1,5,6,0,6,9
ENSBTAG00000001665,COG8,2079,8,618,141,61,83,206,50,50,30,34,227,270
ENSBTAG00000001666,NIP7,1659,491,202,261,272,108,394,167,310,177,212,368,195
ENSBTAG00000007616,TMED6,937,141,34,34,69,59,191,86,99,76,113,35,30
ENSBTAG00000007617,TERF2,3023,1206,846,792,1653,1300,1240,2168,1718,1789,1828,1006,651
ENSBTAG00000002412,CYB5B,2984,6175,4132,4853,3707,3905,4760,2392,2572,5573,3019,5855,5016
ENSBTAG00000052086,NA,1426,0,5,3,0,8,1,2,4,1,0,0,1
ENSBTAG00000013412,NFAT5,4521,82,11,1,0,5,27,6,2,18,9,24,4
ENSBTAG00000020632,NQO1,1553,1577,659,839,875,676,407,1177,1140,1499,738,1669,862
ENSBTAG00000020633,NOB1,1849,833,1932,908,353,1238,1208,1715,879,935,842,1494,1530
ENSBTAG00000018421,WWP2,5577,13,152,87,97,120,61,92,41,20,40,93,92
ENSBTAG00000045115,RF00026,87,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000029771,MIR140,114,0,0,0,0,0,5,0,0,0,0,0,0
ENSBTAG00000018425,PSMD7,1791,15210,13101,5168,5200,6629,5940,1990,2139,12349,2801,10711,10597
ENSBTAG00000014636,ZFHX3,11548,161,153,106,61,123,198,383,242,108,319,86,141
ENSBTAG00000042231,RF00026,108,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000013266,PMFBP1,2994,0,0,2,0,0,0,0,0,0,0,0,0
ENSBTAG00000013265,DHX38,4252,279,155,107,219,131,240,90,87,216,78,61,65
ENSBTAG00000006353,TXNL4B,2675,694,641,885,833,372,491,303,215,1022,240,980,561
ENSBTAG00000006354,HP,1340,0,0,7,0,0,0,0,0,0,0,3,1
ENSBTAG00000019887,DHODH,1637,56,331,154,153,51,174,153,93,165,99,270,197
ENSBTAG00000019884,PKD1L3,5540,75,30,25,35,36,107,48,40,66,15,52,34
ENSBTAG00000019883,IST1,2351,351,720,410,628,476,1956,694,845,464,716,410,685
ENSBTAG00000021438,ZNF821,2185,0,11,4,10,4,88,7,8,0,9,2,3
ENSBTAG00000044454,NA,58,0,0,0,0,0,0,0,0,0,0,0,0
ENSBTAG00000050949,RF00026,107,0,0,1,0,6,0,0,4,0,3,0,0
ENSBTAG00000046255,ATXN1L,4905,18,153,72,12,97,258,129,120,53,179,57,69
ENSBTAG00000047787,NA,393,2,5,9,1,7,29,2,4,4,4,1,17
ENSBTAG00000002769,AP1G1,3705,139,101,65,129,210,428,91,196,165,42,45,106
ENSBTAG00000043472,RF00576,86,0,0,0,0,1,0,0,0,0,0,4,0
ENSBTAG00000007545,PHLPP2,4680,170,75,49,118,99,371,70,105,136,90,102,143
ENSBTAG00000007544,MARVELD3,2964,70,43,14,48,16,25,37,42,36,52,33,41
ENSBTAG00000002214,TAT,3378,1866,978,462,613,414,451,694,825,917,1019,776,787
ENSBTAG00000043286,RF00026,104,0,0,0,0,0,0,0,0,0,0,0,0
